Date,Close,High,Low,Open,Volume
2015-04-14,28.169343948364254,28.390148300373983,28.08236036419002,28.325467893901763,102098400
2015-04-15,28.27640151977539,28.35446349706556,28.104665169737025,28.19387958733585,115881600
2015-04-16,28.14034652709961,28.34776929984874,28.126964961639437,28.16488053152545,113476000
2015-04-17,27.82364273071289,28.13366153963864,27.758962314959685,28.002071581178537,207828000
2015-04-20,28.459287643432617,28.575265184307334,27.91731210671149,28.00652651595076,188217200
2015-04-21,28.305400848388672,28.59311478741696,28.251871169925256,28.570813307159423,129740400
2015-04-22,28.686782836914062,28.742541630114875,28.173802960440604,28.32323611782918,150618000
2015-04-23,28.920970916748047,29.08824729905585,28.579727369099857,28.61541381410473,183083600
2015-04-24,29.05702781677246,29.135091504070484,28.82284015812573,29.10386670980074,178103600
2015-04-27,29.585617065429688,29.692676408679905,29.25106427507844,29.50978591639601,387816800
2015-04-28,29.119483947753903,30.007163358502904,28.898681211254328,29.98932353198116,475696000
2015-04-29,28.691246032714844,29.349199147137707,28.6154148866722,29.030260466474736,253544400
2015-04-30,27.91285896301269,28.69125142777404,27.785728951853255,28.69125142777404,332781600
2015-05-01,28.760387420654297,29.02357071775286,27.946310328523392,28.124737461725672,234050400
2015-05-04,28.70462989807129,29.121708041200908,28.60649386439373,28.8830587408262,203953200
2015-05-05,28.05782699584961,28.64886887568983,28.053365339233785,28.58195763943982,197085600
2015-05-06,27.881628036499023,28.26970876918357,27.513619653025216,28.227331540907524,288564000
2015-05-07,28.054088592529297,28.23774134434249,27.77636846346037,27.944343603852865,175763600
2015-05-08,28.58264923095703,28.58264923095703,28.244458818255232,28.372119850916896,222201600
2015-05-11,28.29149055480957,28.56920895201961,28.136952891723745,28.5311350001302,168143200
2015-05-12,28.19070625305176,28.416911527049663,27.95554039183773,28.130234250462387,192640000
2015-05-13,28.22205924987793,28.4863401637973,28.19070403201726,28.2534144677386,138776800
2015-05-14,28.880521774291992,28.880521774291992,28.479622656033424,28.53561436300858,180814000
2015-05-15,28.840211868286133,29.00146827165292,28.71479098065927,28.907402605932774,152832000
2015-05-18,29.15824317932129,29.276945330037027,28.74838345577984,28.75286374942837,203531600
2015-05-19,29.131372451782227,29.312785069878043,29.03506492050052,29.27023081773937,178532800
2015-05-20,29.129125595092773,29.33517467023896,28.96786920281095,29.115688131979727,145819600
2015-05-21,29.427000045776367,29.48075331231974,29.077612356900516,29.131365623443884,158921600
2015-05-22,29.68456268310547,29.780870198833405,29.429240628971478,29.47403672975433,182384000
2015-05-26,29.03058242797852,29.767435289034083,28.91859900134078,29.69800611131276,282790400
2015-05-27,29.572582244873047,29.62185522672724,29.126890387368768,29.19183927210583,183332800
2015-05-28,29.514339447021484,29.552413386239127,29.362043690150912,29.53225719797006,122933200
2015-05-29,29.178401947021484,29.440442760428297,29.093293447509463,29.3911697783385,203538000
2015-06-01,29.23662567138672,29.426998825554183,29.12688412242206,29.17839553147613,128451200
2015-06-02,29.106727600097656,29.26350368074409,28.96338898101202,29.08432955252149,134670400
2015-06-03,29.142560958862305,29.32621538807771,29.09328798602219,29.263504953092543,123934000
2015-06-04,28.97234344482422,29.24558319592613,28.871559075064773,29.021616410922068,153800400
2015-06-05,28.813331604003903,29.04625902333937,28.748382726330405,29.003704778414857,142507200
2015-06-08,28.62296295166016,28.938757017532883,28.40571484258142,28.869324426182363,210699200
2015-06-09,28.537857055664062,28.685676004307577,28.134717730578338,28.37660064213716,224301600
2015-06-10,28.864850997924805,28.967873843270144,28.634163688897942,28.64984130128505,156349200
2015-06-11,28.799898147583008,29.156004640237036,28.775261655907773,28.932037776812397,141563600
2015-06-12,28.48185920715332,28.741661530497616,28.468421745163507,28.71030631336726,147544800
2015-06-15,28.42586708068848,28.49753639145246,28.154867445964324,28.24221436506008,175955600
2015-06-16,28.578163146972656,28.634154846597887,28.302684941705905,28.450502140176365,125976400
2015-06-17,28.51097679138184,28.64087624799022,28.38555421058821,28.605042445428637,131672400
2015-06-18,28.64088249206543,28.73718831374672,28.493065247584607,28.4953053947116,141628800
2015-06-19,28.35420036315918,28.627440169415465,28.3094076806092,28.602803681393585,218867600
2015-06-22,28.580411911010746,28.6811963172324,28.461709745410968,28.553535271943563,136157200
2015-06-23,28.45050621032715,28.580407382136904,28.416910843999617,28.551292309309744,121075600
2015-06-24,28.6923885345459,29.070892995104312,28.47066186824105,28.490818061209136,221123600
2015-06-25,28.555768966674805,28.936511869404654,28.555768966674805,28.860363972351166,127752400
2015-06-26,28.38779640197754,28.665514799575774,28.334044839897864,28.593845480559093,176267200
2015-06-29,27.89059066772461,28.32508688966341,27.879393350820543,28.09887989993192,196645600
2015-06-30,28.0921573638916,28.24669501133075,27.964496349099186,28.1235125809472,177482800
2015-07-01,28.35420036315918,28.43034997397172,28.217580460031037,28.42139109571546,120955200
2015-07-02,28.318363189697266,28.3743548905888,28.168304132672308,28.31612304321689,108844000
2015-07-06,28.21982192993164,28.27133505513761,27.96225972136456,27.98241762556912,112241600
2015-07-07,28.150394439697266,28.25341898753942,27.720376781172924,28.19518712702638,187787200
2015-07-08,27.451608657836918,27.915219832558616,27.4448899277111,27.87938603564396,243046400
2015-07-09,26.89170265197754,27.785330006081224,26.70133114969724,27.73829716731068,314380000
2015-07-10,27.61062812805176,27.738289141701426,27.147016898615483,27.31051342214001,245418000
2015-07-13,28.143672943115234,28.16606928457996,27.843556499547745,28.002572745297982,165762000
2015-07-14,28.132478713989254,28.3026940138555,28.00481766627248,28.228784536563783,127072400
2015-07-15,28.403472900390625,28.477382363314423,28.125754513662404,28.15710973270924,134596800
2015-07-16,28.78197288513184,28.795413764102385,28.522172279828077,28.60951919709436,144889600
2015-07-17,29.03058242797852,29.03058242797852,28.737186396981723,28.909641830893467,184658800
2015-07-20,29.579294204711918,29.78086293924832,29.272457392966786,29.332929380312446,235600800
2015-07-21,29.283668518066406,29.769676220278303,29.1873644034754,29.754000316317025,307025600
2015-07-22,28.045122146606445,28.10783257536967,27.32170865198835,27.32170865198835,461802400
2015-07-23,28.03169250488281,28.463946896391388,28.00929445230741,28.264616531337147,203998000
2015-07-24,27.88387680053711,28.161595255687946,27.749497013124238,28.0675295753721,168649200
2015-07-27,27.49640846252441,27.68454149849545,27.35083138209292,27.56807778367257,177822000
2015-07-28,27.63302421569824,27.751728059529288,27.447133063291616,27.63302421569824,134472400
2015-07-29,27.545677185058597,27.659900735365955,27.384420810208464,27.58151269446135,148046800
2015-07-30,27.406816482543945,27.45160915668398,27.25899758216606,27.395617459643443,134513200
2015-07-31,27.16717338562012,27.46728807590613,27.079826470761883,27.458329198903865,171540000
2015-08-03,26.526634216308597,27.45161669011406,26.320583416018238,27.211972229365205,279904000
2015-08-04,25.675556182861328,26.36089410726284,25.36424243885337,26.298183670877243,496554400
2015-08-05,25.84576988220215,26.302662373753613,25.106678735247783,25.29705017954478,397250400
2015-08-06,25.902013778686523,26.210237793846503,25.674784626801127,26.090998360062645,211612000
2015-08-07,25.9897575378418,26.153994127175643,25.76027808655149,25.77827694607466,154681600
2015-08-10,26.93468475341797,26.995428776065182,26.216995902383676,26.216995902383676,219806400
2015-08-11,25.53305435180664,26.5882141852774,25.4970583391511,26.504970724033026,388331200
2015-08-12,25.9267635345459,25.967260110690887,24.664622247237084,25.317066322254924,404870000
2015-08-13,25.90652084350586,26.18774664138051,25.769282516825747,26.10675347427533,194143200
2015-08-14,26.08874893188477,26.167491794854577,25.650037469291767,25.719780902712788,171718000
2015-08-17,26.35873031616211,26.46897033957356,25.9852616623067,26.106751403327163,163538800
2015-08-18,26.210243225097656,26.42172556519588,26.10000319772274,26.194494649758383,138242800
2015-08-19,25.875019073486328,26.214738540832823,25.80077506414607,26.1202471015629,193146000
2015-08-20,25.344066619873047,25.72653297873886,25.114585431380863,25.66578896794144,274006400
2015-08-21,23.7939510345459,25.17533191463751,23.769203028838565,24.84461012606305,513102000
2015-08-24,23.19999885559082,24.477888664260377,20.69821409876855,21.34390900434256,648825200
2015-08-25,23.339488983154297,24.997596766572155,23.285494115092074,24.997596766572155,414406400
2015-08-26,24.67812156677246,24.723116998369253,23.634211762242547,24.093170657220032,387098400
2015-08-27,25.404815673828125,25.47680941625209,24.752371417598624,25.249580185878248,338464400
2015-08-28,25.488052368164062,25.492551224917044,25.09433631834652,25.236073478353163,212657600
2015-08-31,25.368820190429688,25.76703521104814,25.19783440492855,25.20458355022384,224917200
2015-09-01,24.23491096496582,25.17082938610374,24.153917810116816,24.781613901963716,307383600
2015-09-02,25.274320602416992,25.274320602416992,24.55213305889593,24.799613100120496,247555200
2015-09-03,24.83110809326172,25.373310417294256,24.75686408733641,25.308065840856774,212935600
2015-09-04,24.58363342285156,24.849110642879783,24.41264937477416,24.516140261705026,199985200
2015-09-08,25.26757049560547,25.32381564529133,24.819859584716458,25.14158190957819,219374400
2015-09-09,24.78160858154297,25.652282234544156,24.696114871742864,25.59378852585141,340043200
2015-09-10,25.326066970825195,25.485802996509893,24.725369159489954,24.80861088590172,251571200
2015-09-11,25.695037841796875,25.695037841796875,25.14383597854488,25.15058512288793,199662000
2015-09-14,25.94251251220703,26.297982273193004,25.84127192849879,26.228238836259138,233453600
2015-09-15,26.160743713378903,26.216988862991936,25.74227966294069,26.08200084721381,173364800
2015-09-16,26.18999481201172,26.219241674699525,25.971763335861283,26.153997088888968,148694000
2015-09-17,25.62979507446289,26.20799527265893,25.584799631333023,26.02126263885047,256450400
2015-09-18,25.524045944213867,25.71528080911116,25.168577934698067,25.245070507484503,297141200
2015-09-21,25.92001342773437,25.95601114584321,25.571294544999848,25.573543115032397,200888000
2015-09-22,25.51279830932617,25.688282888426293,25.314814298882453,25.508297736471206,201384800
2015-09-23,25.71977806091309,25.80977062999195,25.4902986404042,25.564540922163683,143026800
2015-09-24,25.87277030944824,25.98526061514149,25.28107191942944,25.479054239521854,200878000
2015-09-25,25.807525634765625,26.25298799897815,25.65228846418968,26.19674284633073,224607600
2015-09-28,25.29681968688965,25.776027755933967,25.29681968688965,25.61404144626665,208436000
2015-09-29,24.5363883972168,25.53755328929948,24.2664123119732,25.384566383270485,293461600
2015-09-30,24.81536102294922,25.094336488096644,24.462141547382192,24.786112446226834,265892000
2015-10-01,24.653379440307617,24.662378872065027,24.142672415987796,24.53863883098328,255716400
2015-10-02,24.83335876464844,24.975097645493346,24.1966649518161,24.30015582498484,232079200
2015-10-05,24.923349380493164,25.056088820595715,24.538632779190944,24.72086650705366,208258800
2015-10-06,25.042591094970703,25.139332825717407,24.696120750353806,24.88960421184721,192787200
2015-10-07,24.923349380493164,25.146079683043784,24.615127072030614,25.139330540006743,187062400
2015-10-08,24.63537979125977,24.79061698030944,24.34515456308544,24.79061698030944,247918400
2015-10-09,25.224828720092773,25.260824728140047,24.63312856778453,24.74786916908805,211064400
2015-10-12,25.107830047607425,25.366558033817498,25.07183405072013,25.36205917788113,121868800
2015-10-13,25.150577545166016,25.29906382537313,24.90084898091881,24.932346122673817,132197200
2015-10-14,24.79511070251465,25.089834727151104,24.64887297522261,25.038090152495357,177849600
2015-10-15,25.16632843017578,25.220323290082884,24.858104410127492,24.957096417011893,150694000
2015-10-16,24.98185157775879,25.197832795746397,24.86711096566764,25.148336778120164,156930400
2015-10-19,25.137081146240234,25.14158000262894,24.772611985992626,24.927849136620136,119036800
2015-10-20,25.596044540405277,25.68603713225484,24.93235239388829,25.049341561766585,195871200
2015-10-21,25.593793869018555,26.003258497677987,25.580293865646503,25.64778873310942,167180800
2015-10-22,25.985258102416992,25.985258102416992,25.670284933640016,25.72203122450012,166616400
2015-10-23,26.79068946838379,26.824436900679824,26.171992836664035,26.25523455766646,237467600
2015-10-26,25.93576431274414,26.57695870465248,25.85477115624353,26.56571070408984,265335200
2015-10-27,25.77152442932129,26.219235273442884,25.64553414561728,25.96275756644133,279537600
2015-10-28,26.833431243896484,26.840182102680416,26.11124383591038,26.306977545472503,342205600
2015-10-29,27.11691093444824,27.152908653676217,26.6084543073803,26.705196032223327,204909200
2015-10-30,26.88517951965332,27.272146394905423,26.87392980397935,27.220400105857035,197461200
2015-11-02,27.26315689086914,27.30365347898643,26.909937317582997,27.17766485660653,128813200
2015-11-03,27.575878143310547,27.782859928919343,27.15516371077572,27.17541286179513,182076000
2015-11-04,27.44763565063477,27.85710031053478,27.36214363292937,27.70186313340554,179544400
2015-11-05,27.321102142333984,27.72102331544472,27.153904346044666,27.531229778083773,158210800
2015-11-06,27.35274124145508,27.52219900078769,27.25332719483977,27.364039114935974,132169200
2015-11-09,27.242021560668945,27.522191160283228,27.124531639480047,27.330139432513867,135485600
2015-11-10,26.383440017700195,26.677167460749807,26.223020228402216,26.412813796293136,236511600
2015-11-11,26.234315872192383,26.53030148551849,26.030966253802514,26.2930617005746,180872000
2015-11-12,26.14620018005371,26.39473785719451,26.13038419306693,26.26820996130028,130102400
2015-11-13,25.38250732421875,26.112306029374714,25.366691338599303,26.028706263207265,183249600
2015-11-16,25.798242568969727,25.81179863453297,25.07974178929681,25.165599744219016,152426800
2015-11-17,25.687536239624023,25.99481976688335,25.603936461653355,25.96544598671921,110467600
2015-11-18,26.50093078613281,26.54611882638717,26.096491447747365,26.155237279128617,186698800
2015-11-19,26.83759307861328,27.056758748882054,26.381187551723933,26.58001739210313,173183200
2015-11-20,26.9550724029541,27.095156332926983,26.85339674778588,26.93247666370813,137148400
2015-11-23,26.604860305786133,27.05222941590253,26.512222597461037,26.94829383745531,129930000
2015-11-24,26.86017799377441,26.96637177520987,26.4625184478972,26.50996640312756,171212800
2015-11-25,26.668127059936523,26.939260457207517,26.643273122091355,26.934740619155768,85553200
2015-11-27,26.61841583251953,26.753983375991258,26.5709678818296,26.72686952253433,52185600
2015-11-30,26.729135513305664,26.9799331123637,26.604865811497337,26.659091806916734,156721200
2015-12-01,26.512226104736328,26.844363534034464,26.403774121993987,26.830807467144968,139409600
2015-12-02,26.272724151611328,26.68620139455058,26.22753611663117,26.51222383986961,133546400
2015-12-03,26.028705596923828,26.387956866531063,25.80728180391958,26.333730877768637,166278000
2015-12-04,26.89407157897949,26.94377945630228,26.008372911196087,26.04904283593171,231108000
2015-12-07,26.72461700439453,27.08160841661096,26.61842320371377,26.882778607638805,128336800
2015-12-08,26.713319778442383,26.796917829709056,26.40377634253209,26.55289826229715,137238000
2015-12-09,26.123598098754883,26.59130125398363,26.00158835515441,26.58000338513048,185445600
2015-12-10,26.24787139892578,26.4218489614526,26.098749497715907,26.218499347245395,116850800
2015-12-11,25.57229995727539,26.07163516968972,25.49773814611241,26.02644713348899,187544800
2015-12-14,25.414138793945312,25.45932682781177,24.80634991270737,25.346355019332627,257274800
2015-12-15,24.964513778686523,25.486444790174765,24.93288180511915,25.292133110367587,213292400
2015-12-16,25.15656471252441,25.303428427153868,24.582669368769743,25.095560686596016,224954000
2015-12-17,24.623336791992188,25.362171680693677,24.623336791992188,25.3102038889281,179091200
2015-12-18,23.95680046081543,24.745343169422195,23.90709259128606,24.60751915456293,385813200
2015-12-21,24.25053024291992,24.259568194985437,23.8528689711029,24.23923237188476,190362400
2015-12-22,24.227937698364254,24.33864960122808,24.051700208086512,24.266347704119205,131157600
2015-12-23,24.539737701416016,24.59396368974773,24.221156356864377,24.23697234195334,130629600
2015-12-24,24.408689498901367,24.627855090655824,24.39061359521144,24.627855090655824,54281600
2015-12-28,24.135297775268555,24.33186934813925,23.990693994241735,24.309273606755717,106816800
2015-12-29,24.569107055664062,24.72500869429402,24.14433370003601,24.16692771570964,123724800
2015-12-30,24.248268127441406,24.560069688298334,24.21663615998402,24.53295755837083,100855200
2015-12-31,23.782827377319336,24.182746850682086,23.683411626823528,24.178228736483696,163649200
2016-01-04,23.80315971374512,23.80767955142183,23.04624894131739,23.18407468563619,270597600
2016-01-05,23.20667266845703,23.91613560940006,23.138890606039773,23.89354158859431,223164000
2016-01-06,22.75252914428711,23.12985642084488,22.56499718961815,22.7208971652435,273829600
2016-01-07,21.792261123657227,22.6237337013968,21.78774300980458,22.296116146970576,324377600
2016-01-08,21.90749931335449,22.393278576933778,21.86231126624579,22.266750665978613,283192000
2016-01-11,22.26222419738769,22.38197403799693,21.9933507428638,22.361639939997467,198957600
2016-01-12,22.585329055786133,22.750268693433,22.33227152470749,22.71863671752484,196616800
2016-01-13,22.004648208618164,22.86323462272275,21.98431411099256,22.66666305994375,249758400
2016-01-14,22.485912322998047,22.702819753922995,21.63184556255437,22.133440764418324,252680400
2016-01-15,21.945913314819336,22.07696108859362,21.545993681393323,21.73578558232396,319335600
2016-01-19,21.839717864990234,22.2893453246434,21.577622357613844,22.235119321805147,212350800
2016-01-20,21.869083404541016,22.185404820455155,21.107652776982132,21.48723813131649,289337600
2016-01-21,21.758373260498047,22.115362902239465,21.4510897716426,21.930089186060137,208646000
2016-01-22,22.91520118713379,22.92423913865743,22.226074190632893,22.284818289817064,263202000
2016-01-25,22.46782875061035,22.940049976035187,22.41586097196217,22.937790057708064,207178000
2016-01-26,22.592098236083984,22.79318788575461,22.158286973231352,22.57854217281132,300308000
2016-01-27,21.10765647888184,21.832935426651044,21.089580572216438,21.699629493573717,533478800
2016-01-28,21.25902557373047,21.356181359044943,20.87492226833592,21.191243550090885,222715200
2016-01-29,21.993350982666016,21.993350982666016,21.31778004647001,21.41719579016375,257666000
2016-02-01,21.787742614746094,21.85100655041401,21.555020969762147,21.796780566100505,163774000
2016-02-02,21.347156524658203,21.69962806231868,21.301966760975308,21.559542380621536,149428800
2016-02-03,21.76966667175293,21.880378558966903,21.2567754309832,21.4646431403111,183857200
2016-02-04,21.9445858001709,22.11042039182396,21.62427752474064,21.77648076010939,185886800
2016-02-05,21.358491897583008,22.0172842960619,21.28352722268342,21.926416080208423,185672400
2016-02-08,21.583391189575195,21.74013708591854,21.135866654953997,21.15631109367253,216085600
2016-02-09,21.57884788513184,21.794660125704805,21.3380485737316,21.41982979895567,177324800
2016-02-10,21.415285110473636,21.887798463910983,21.37666668058224,21.790115431548134,169374400
2016-02-11,21.285799026489254,21.517513078323827,21.033640534698964,21.306245199612157,200298800
2016-02-12,21.35167121887207,21.467528205585683,21.12904597101706,21.397106180900245,161405600
2016-02-16,21.953676223754883,22.001381645287527,21.492522082438995,21.585660743574064,196231600
2016-02-17,22.289888381958008,22.310332820097173,21.84236386001925,21.960491324435235,179452800
2016-02-18,21.86735343933105,22.46480906169401,21.828733277306004,22.453449884657157,156084000
2016-02-19,21.8173770904541,21.980939543472857,21.76285685050357,21.808290094934485,141496800
2016-02-22,22.00819969177246,22.012744056300644,21.790116989935395,21.878713033395226,137123200
2016-02-23,21.51069450378418,21.92187101166945,21.478890891747024,21.899154393523894,127770400
2016-02-24,21.831005096435547,21.894612327183545,21.19947368662748,21.349406501819523,145022800
2016-02-25,21.980934143066406,21.980934143066406,21.637907512438176,21.81964391184609,110330800
2016-02-26,22.015012741088867,22.267169470991487,21.940046336788832,22.08089041777644,115964400
2016-02-29,21.965038299560547,22.31487983681167,21.955951303807204,22.003656731636827,140865200
2016-03-01,22.83736801147461,22.89188825024339,22.13087015693434,22.18311994674781,201628400
2016-03-02,22.88734245300293,22.91914606564904,22.635184000475306,22.832822221776308,132678400
2016-03-03,23.05772018432617,23.105425604313712,22.81919135122154,22.84872451585688,147822800
2016-03-04,23.40074348449707,23.56884852119288,23.02818543929733,23.255355063597985,184220400
2016-03-07,23.141769409179688,23.35985203259098,22.93504422667005,23.25989684692332,143315600
2016-03-08,22.950952529907227,23.11678715916676,22.807836255217826,22.89416010981613,126247600
2016-03-09,22.971399307250977,23.07589715499009,22.77830368732312,23.01456036910305,108806800
2016-03-10,22.98276138305664,23.22583292710296,22.751049018883545,23.037283366647085,134054400
2016-03-11,23.230369567871094,23.234912198409383,23.057720143578248,23.225825204165872,109632800
2016-03-14,23.28943252563477,23.378030286578408,23.12132746436192,23.15086062906545,100304400
2016-03-15,23.75739860534668,23.89370002686819,23.591564024831666,23.616552820980043,160270800
2016-03-16,24.073165893554688,24.1504027355945,23.759670695902745,23.764215059061986,153214000
2016-03-17,24.03455352783203,24.186756801845057,23.84373008990236,23.970944559744037,137682800
2016-03-18,24.061813354492188,24.193572191778436,23.895980449948468,24.15722420914752,176820800
2016-03-21,24.059539794921875,24.45481452251042,23.88461818416792,24.064082425579844,142010800
2016-03-22,24.243547439575195,24.373034082040988,23.90052075287327,23.90960774764577,129777600
2016-03-23,24.109519958496094,24.323060033956608,24.057271897373173,24.18903074108997,102814000
2016-03-24,24.005022048950195,24.13678089236987,23.827829958294156,23.959588801713824,104532000
2016-03-28,23.895977020263672,24.123146679600588,23.86644385532302,24.079983889713148,77645600
2016-03-29,24.46163558959961,24.4866243975252,23.825559678494933,23.827831860988372,124760400
2016-03-30,24.888710021972656,25.084076088846768,24.670627333334217,24.681986510799955,182404400
2016-03-31,24.759218215942383,24.96594341723686,24.734229417254767,24.925052813308657,103553600
2016-04-01,24.98638916015625,24.988661341928605,24.57975528124848,24.71151409337506,103496000
2016-04-04,25.24309539794922,25.486166885571684,25.04999978393256,25.084075582474743,149424800
2016-04-05,24.94550132751465,25.154498744635635,24.85690529337838,24.87735146526901,106314800
2016-04-06,25.20674514770508,25.21128951145732,24.80692606268865,25.040912267254328,105616400
2016-04-07,24.657001495361328,25.08407994291799,24.561590629391343,24.977309897736973,127207600
2016-04-08,24.684253692626957,24.936410396248828,24.57293932214658,24.74104610211689,94326800
2016-04-11,24.766033172607425,25.12723379828058,24.72287211994007,24.754675730607296,117630000
2016-04-12,25.088621139526367,25.10225076632444,24.68425936828961,24.83873309378033,108929200
2016-04-13,25.452091217041016,25.520241081306384,25.170401298443164,25.170401298443164,133029200
2016-04-14,25.465723037719727,25.53160245873693,25.290803131214734,25.356682552231938,101895600
2016-04-15,24.954587936401367,25.511154668549523,24.92732868519164,25.467991876578065,187756000
